,Open,High,Low,Close,Volume,Dividends,Stock Splits,EMA_08,EMA_12,EMA_20,RSI_05,RSI_09,RSI_14
143,12.592153641375797,12.722254709913294,12.535327657808118,12.711039543151855,289076000,0.0,0.0,12.277047130939991,12.036974468148058,11.649628270400619,85.53293669514602,80.49058462855415,76.71308631659218
144,12.76013936298087,12.829177864302867,12.63901061170116,12.733969688415527,321244000,0.0,0.0,12.378585477045666,12.144204502035361,11.752898881640133,85.9917236156969,80.7802862679856,76.92442716593334
145,12.74244594470553,12.810737159927275,12.528102725843096,12.589664459228516,317604000,0.0,0.0,12.425491917530744,12.212736803142,11.832590841410456,68.82263574577308,73.09560678261317,72.46712097118296
146,12.636267490244165,13.107821654673968,12.6038665386465,13.107572555541992,537160000,0.0,0.0,12.577065392644355,12.350403841972769,11.954017671327744,83.55379479408559,80.56180429670621,77.50501682741316
147,13.14246786544176,13.533519347175629,12.997911429235785,13.333632469177246,500840000,0.0,0.0,12.745191409651664,12.501669784619612,12.08540955683722,86.92459826723353,82.89297531221634,79.28659391567653
148,13.442830031736884,13.955163502726425,13.399450031120136,13.782890319824219,511316000,0.004,0.0,12.975791167467786,12.69878063618955,12.247074391407411,91.33594408721696,86.51002168070535,82.28870089812588
149,14.663206182600051,14.686143478594945,13.861672369538315,14.306941986083984,874012000,0.0,0.0,13.271602460493607,12.946190074634847,12.443252257567085,94.19272484434697,89.44005312473769,85.01670537650371
150,13.790616520608838,13.84621268202,12.843236360472586,12.979609489440918,945128000,0.0,0.0,13.20671513359301,12.95133152306655,12.494333898697926,46.08412889344479,55.247486719697456,59.86538677129878
151,12.748498688044476,13.138670433931722,11.672474484792053,12.58769416809082,1463684000,0.0,0.0,13.069154919036967,12.895387314608746,12.50322535292582,38.77480124918527,49.022223829234036,54.71803142836431
152,11.70214094319448,12.51539238386474,11.671974763659799,11.880148887634277,795728000,0.0,0.0,12.804931356503035,12.739196787381905,12.443884737183769,28.55434542184935,39.89261457711398,46.880995113011686
153,12.365807331840877,12.773929107157423,12.198021187859634,12.679939270019531,736200000,0.0,0.0,12.777155337284478,12.730080246249232,12.466366121263365,47.942482801528904,51.40199798102166,54.767407716869826
154,12.953432114478536,13.02922275627651,12.133449117024863,12.277800559997559,698684000,0.0,0.0,12.666187608998495,12.660498756056667,12.448407496380907,40.95697670467272,46.37863659010062,50.69215361598193
155,12.451072570627293,12.617611898930454,11.862948469800285,12.13095760345459,636928000,0.0,0.0,12.547247607766517,12.579030886425578,12.418174173245069,38.402929264336045,44.58857577572213,49.25100255323048
156,13.044928931292278,13.278282921042774,12.596419188685868,12.836753845214844,1201744000,0.0,0.0,12.611582327199478,12.618680572393158,12.458038903908857,55.191049623387784,54.15629207410745,55.76105425505313
157,13.243382868890269,13.262081359836017,12.7923803268369,12.955180168151855,727556000,0.0,0.0,12.687937402966673,12.670449740971419,12.505385690979619,57.613993904968375,55.603332856151304,56.763274909676504
158,12.921521041611204,13.056647365336673,12.479244391759265,12.479991912841797,556384000,0.0,0.0,12.641727294050034,12.641148536643785,12.502967235918874,45.32215913353525,48.66873797739895,51.70191367118366
159,12.098797535518589,12.555036525604347,12.00156652479074,12.429134368896484,792512000,0.0,0.0,12.59448442179369,12.60853097237497,12.495935534297693,44.064459662320104,47.94872627863225,51.17596867072442
160,12.559022326858146,12.597665168145,11.955691090436508,12.155637741088867,698460000,0.0,0.0,12.496962937192617,12.538855090638647,12.463526220658757,37.13692330691547,44.00971570535981,48.32875167937808
